time,edges,diameter,transitivity,normalised_time,diameter_ratio,transitivity_ratio
0,342,9,0.4576271186440678,0.0,1.0,1.0
9,342,7,0.4025423728813559,0.05263157894736842,0.7777777777777778,0.8796296296296295
18,342,6,0.3446327683615819,0.10526315789473684,0.6666666666666666,0.7530864197530864
27,342,6,0.3064971751412429,0.15789473684210525,0.6666666666666666,0.6697530864197531
36,342,5,0.2627118644067797,0.21052631578947367,0.5555555555555556,0.5740740740740741
45,342,5,0.22598870056497175,0.2631578947368421,0.5555555555555556,0.49382716049382713
54,342,5,0.1977401129943503,0.3157894736842105,0.5555555555555556,0.4320987654320988
63,342,5,0.1751412429378531,0.3684210526315789,0.5555555555555556,0.38271604938271603
72,342,5,0.1596045197740113,0.42105263157894735,0.5555555555555556,0.3487654320987654
81,342,5,0.1426553672316384,0.47368421052631576,0.5555555555555556,0.3117283950617284
90,342,5,0.11864406779661017,0.5263157894736842,0.5555555555555556,0.25925925925925924
99,342,5,0.1059322033898305,0.5789473684210527,0.5555555555555556,0.23148148148148148
108,342,5,0.09322033898305085,0.631578947368421,0.5555555555555556,0.2037037037037037
117,342,5,0.08192090395480225,0.6842105263157895,0.5555555555555556,0.17901234567901234
126,342,5,0.07203389830508475,0.7368421052631579,0.5555555555555556,0.1574074074074074
135,342,5,0.07062146892655367,0.7894736842105263,0.5555555555555556,0.15432098765432098
144,342,5,0.0635593220338983,0.8421052631578947,0.5555555555555556,0.1388888888888889
153,342,4,0.06073446327683616,0.8947368421052632,0.4444444444444444,0.13271604938271606
162,342,4,0.06638418079096045,0.9473684210526315,0.4444444444444444,0.14506172839506173
171,342,5,0.06638418079096045,1.0,0.5555555555555556,0.14506172839506173
180,342,5,0.06638418079096045,1.0526315789473684,0.5555555555555556,0.14506172839506173
189,342,4,0.07062146892655367,1.105263157894737,0.4444444444444444,0.15432098765432098
198,342,5,0.07344632768361582,1.1578947368421053,0.5555555555555556,0.16049382716049385
207,342,5,0.0692090395480226,1.2105263157894737,0.5555555555555556,0.15123456790123457
216,342,5,0.07344632768361582,1.263157894736842,0.5555555555555556,0.16049382716049385
225,342,5,0.07062146892655367,1.3157894736842106,0.5555555555555556,0.15432098765432098
234,342,5,0.0692090395480226,1.368421052631579,0.5555555555555556,0.15123456790123457
243,342,4,0.07203389830508475,1.4210526315789473,0.4444444444444444,0.1574074074074074
252,342,4,0.06779661016949153,1.4736842105263157,0.4444444444444444,0.14814814814814814
261,342,4,0.062146892655367235,1.5263157894736843,0.4444444444444444,0.1358024691358025
270,342,4,0.06779661016949153,1.5789473684210527,0.4444444444444444,0.14814814814814814
279,342,5,0.07062146892655367,1.631578947368421,0.5555555555555556,0.15432098765432098
288,342,5,0.07203389830508475,1.6842105263157894,0.5555555555555556,0.1574074074074074
297,342,5,0.07062146892655367,1.736842105263158,0.5555555555555556,0.15432098765432098
306,342,5,0.06497175141242938,1.7894736842105263,0.5555555555555556,0.1419753086419753
315,342,5,0.07062146892655367,1.8421052631578947,0.5555555555555556,0.15432098765432098
324,342,5,0.062146892655367235,1.894736842105263,0.5555555555555556,0.1358024691358025
333,342,4,0.06779661016949153,1.9473684210526316,0.4444444444444444,0.14814814814814814
342,342,4,0.06497175141242938,2.0,0.4444444444444444,0.1419753086419753
351,342,4,0.0635593220338983,2.0526315789473686,0.4444444444444444,0.1388888888888889
360,342,4,0.06497175141242938,2.1052631578947367,0.4444444444444444,0.1419753086419753
369,342,4,0.062146892655367235,2.1578947368421053,0.4444444444444444,0.1358024691358025
378,342,5,0.05649717514124294,2.210526315789474,0.5555555555555556,0.12345679012345678
387,342,4,0.05084745762711865,2.263157894736842,0.4444444444444444,0.11111111111111112
396,342,4,0.04519774011299435,2.3157894736842106,0.4444444444444444,0.09876543209876543
405,342,5,0.046610169491525424,2.3684210526315788,0.5555555555555556,0.10185185185185185
414,342,5,0.05367231638418079,2.4210526315789473,0.5555555555555556,0.11728395061728394
423,342,4,0.0480225988700565,2.473684210526316,0.4444444444444444,0.10493827160493828
432,342,5,0.046610169491525424,2.526315789473684,0.5555555555555556,0.10185185185185185
441,342,5,0.046610169491525424,2.5789473684210527,0.5555555555555556,0.10185185185185185
450,342,5,0.046610169491525424,2.6315789473684212,0.5555555555555556,0.10185185185185185
459,342,5,0.04096045197740113,2.6842105263157894,0.5555555555555556,0.08950617283950617
468,342,4,0.03954802259887006,2.736842105263158,0.4444444444444444,0.08641975308641976
477,342,5,0.043785310734463276,2.789473684210526,0.5555555555555556,0.09567901234567901
486,342,5,0.04519774011299435,2.8421052631578947,0.5555555555555556,0.09876543209876543
495,342,4,0.03954802259887006,2.8947368421052633,0.4444444444444444,0.08641975308641976
504,342,4,0.03954802259887006,2.9473684210526314,0.4444444444444444,0.08641975308641976
513,342,4,0.052259887005649715,3.0,0.4444444444444444,0.11419753086419752
