time,edges,diameter,transitivity,normalised_time,diameter_ratio,transitivity_ratio
0,3422,29,0.4371859296482412,0.0,1.0,1.0
87,3422,13,0.37727430254721883,0.05084745762711865,0.4482758620689655,0.8629607609988109
174,3422,10,0.32282100155952176,0.1016949152542373,0.3448275862068966,0.7384066587395958
261,3422,9,0.2786345520706983,0.15254237288135594,0.3103448275862069,0.6373365041617123
348,3422,7,0.23639750476520532,0.2033898305084746,0.2413793103448276,0.5407253269916765
435,3422,7,0.20572691041413965,0.2542372881355932,0.2413793103448276,0.4705707491082045
522,3422,7,0.17336683417085427,0.3050847457627119,0.2413793103448276,0.39655172413793105
609,3422,7,0.14958412753422284,0.3559322033898305,0.2413793103448276,0.34215219976218786
696,3422,7,0.12944030497314157,0.4067796610169492,0.2413793103448276,0.29607609988109396
783,3422,7,0.11254548605094437,0.4576271186440678,0.2413793103448276,0.25743162901307964
870,3422,6,0.09682030843874545,0.5084745762711864,0.20689655172413793,0.22146254458977407
957,3422,6,0.08590365621209496,0.559322033898305,0.20689655172413793,0.1964922711058264
1044,3422,6,0.07407728296655693,0.6101694915254238,0.20689655172413793,0.1694411414982164
1131,3422,6,0.06407035175879397,0.6610169491525424,0.20689655172413793,0.14655172413793102
1218,3422,6,0.056532663316582916,0.711864406779661,0.20689655172413793,0.12931034482758622
1305,3422,6,0.048475134292150404,0.7627118644067796,0.20689655172413793,0.11087990487514862
1392,3422,6,0.04366660890660198,0.8135593220338984,0.20689655172413793,0.09988109393579073
1479,3422,6,0.03911800381216427,0.864406779661017,0.20689655172413793,0.0894768133174792
1566,3422,6,0.034699358863281925,0.9152542372881356,0.20689655172413793,0.07936979785969084
1653,3422,6,0.03015075376884422,0.9661016949152542,0.20689655172413793,0.06896551724137931
1740,3422,6,0.026771789984404784,1.0169491525423728,0.20689655172413793,0.06123662306777646
1827,3422,6,0.022613065326633167,1.0677966101694916,0.20689655172413793,0.05172413793103448
1914,3422,6,0.020403742852191993,1.11864406779661,0.20689655172413793,0.0466706302021403
2001,3422,6,0.018974181251083,1.1694915254237288,0.20689655172413793,0.043400713436385255
2088,3422,6,0.017804539941084736,1.2203389830508475,0.20689655172413793,0.04072532699167658
2175,3422,6,0.01676485877664183,1.271186440677966,0.20689655172413793,0.03834720570749108
2262,3422,6,0.014945416738866747,1.3220338983050848,0.20689655172413793,0.034185493460166465
2349,3422,6,0.013255934846647029,1.3728813559322033,0.20689655172413793,0.030321046373365045
2436,3422,6,0.013385894992202392,1.423728813559322,0.20689655172413793,0.03061831153388823
2523,3422,6,0.012346213827759488,1.4745762711864407,0.20689655172413793,0.028240190249702736
2610,3422,6,0.010656731935539768,1.5254237288135593,0.20689655172413793,0.02437574316290131
2697,3422,6,0.010266851498873679,1.576271186440678,0.20689655172413793,0.02348394768133175
2784,3422,6,0.008967250043320048,1.6271186440677967,0.20689655172413793,0.02051129607609988
2871,3422,6,0.007797608733321781,1.6779661016949152,0.20689655172413793,0.0178359096313912
2958,3422,6,0.007537688442211055,1.728813559322034,0.20689655172413793,0.017241379310344827
3045,3422,6,0.007407728296655692,1.7796610169491525,0.20689655172413793,0.01694411414982164
3132,3422,6,0.007147808005544966,1.8305084745762712,0.20689655172413793,0.016349583828775268
3219,3422,6,0.007277768151100329,1.88135593220339,0.20689655172413793,0.016646848989298454
3306,3422,6,0.007277768151100329,1.9322033898305084,0.20689655172413793,0.016646848989298454
3393,3422,6,0.007667648587766418,1.9830508474576272,0.20689655172413793,0.017538644470868014
3480,3422,6,0.008317449315543233,2.0338983050847457,0.20689655172413793,0.019024970273483946
3567,3422,6,0.006887887714434241,2.0847457627118646,0.20689655172413793,0.015755053507728895
3654,3422,6,0.006238086986657425,2.135593220338983,0.20689655172413793,0.014268727705112961
3741,3422,6,0.006238086986657425,2.1864406779661016,0.20689655172413793,0.014268727705112961
3828,3422,6,0.0067579275688788775,2.23728813559322,0.20689655172413793,0.015457788347205709
3915,3422,6,0.006887887714434241,2.288135593220339,0.20689655172413793,0.015755053507728895
4002,3422,6,0.007017847859989603,2.3389830508474576,0.20689655172413793,0.016052318668252078
4089,3422,6,0.007927568878877144,2.389830508474576,0.20689655172413793,0.018133174791914387
4176,3422,6,0.00818748916998787,2.440677966101695,0.20689655172413793,0.01872770511296076
4263,3422,6,0.008057529024432507,2.4915254237288136,0.20689655172413793,0.018430439952437573
4350,3422,6,0.007797608733321781,2.542372881355932,0.20689655172413793,0.0178359096313912
4437,3422,6,0.008317449315543233,2.593220338983051,0.20689655172413793,0.019024970273483946
4524,3422,6,0.00857736960665396,2.6440677966101696,0.20689655172413793,0.01961950059453032
4611,3422,6,0.008057529024432507,2.694915254237288,0.20689655172413793,0.018430439952437573
4698,3422,6,0.007017847859989603,2.7457627118644066,0.20689655172413793,0.016052318668252078
4785,3422,6,0.007407728296655692,2.7966101694915255,0.20689655172413793,0.01694411414982164
4872,3422,6,0.007277768151100329,2.847457627118644,0.20689655172413793,0.016646848989298454
4959,3422,6,0.007537688442211055,2.8983050847457625,0.20689655172413793,0.017241379310344827
5046,3422,6,0.007147808005544966,2.9491525423728815,0.20689655172413793,0.016349583828775268
5133,3422,6,0.007797608733321781,3.0,0.20689655172413793,0.0178359096313912
